Gene stable ID,Gene name,UniProtKB/Swiss-Prot ID
ENSMUSG00000054894,Dmac2l,Q9CRA7
ENSMUSG00000015363,Trabd,Q99JY4
ENSMUSG00000052302,Tbc1d30,
ENSMUSG00000054894,Dmac2l,Q9CRA7
ENSMUSG00000025917,Cops5,
ENSMUSG00000015363,Trabd,
ENSMUSG00000054894,Dmac2l,
ENSMUSG00000054894,Dmac2l,
ENSMUSG00000025917,Cops5,
ENSMUSG00000015363,Trabd,
ENSMUSG00000052302,Tbc1d30,
ENSMUSG00000054894,Dmac2l,
ENSMUSG00000015363,Trabd,Q99JY4
ENSMUSG00000024913,Lrp5,Q91VN0
ENSMUSG00000002504,Nherf2,
ENSMUSG00000002504,Nherf2,
ENSMUSG00000079435,Rpl36a,P83882
ENSMUSG00000002504,Nherf2,
ENSMUSG00000034430,Zxdc,Q8C8V1
ENSMUSG00000002504,Nherf2,
ENSMUSG00000024913,Lrp5,
ENSMUSG00000002504,Nherf2,
ENSMUSG00000024913,Lrp5,
ENSMUSG00000024913,Lrp5,
ENSMUSG00000038542,Pcid2,Q8BFV2
ENSMUSG00000079435,Rpl36a,
ENSMUSG00000034707,Gns,Q8BFR4
ENSMUSG00000038542,Pcid2,
ENSMUSG00000034707,Gns,
ENSMUSG00000038542,Pcid2,
ENSMUSG00000034707,Gns,
ENSMUSG00000035372,1810055G02Rik,
ENSMUSG00000034707,Gns,
ENSMUSG00000034430,Zxdc,Q8C8V1
ENSMUSG00000035372,1810055G02Rik,Q9D8N1
ENSMUSG00000035372,1810055G02Rik,Q9D8N1
ENSMUSG00000034430,Zxdc,Q8C8V1
ENSMUSG00000026479,Lamc2,
ENSMUSG00000035372,1810055G02Rik,Q9D8N1
ENSMUSG00000034430,Zxdc,
ENSMUSG00000035372,1810055G02Rik,Q9D8N1
ENSMUSG00000026479,Lamc2,
ENSMUSG00000030630,Fah,P35505
ENSMUSG00000030630,Fah,
ENSMUSG00000060450,Rnf14,Q9JI90
ENSMUSG00000026479,Lamc2,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,Q9JI90
ENSMUSG00000025795,Rassf3,Q99P51
ENSMUSG00000020472,Zkscan17,Q5SXI5
ENSMUSG00000020472,Zkscan17,Q5SXI5
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,Q9JI90
ENSMUSG00000048915,Efna5,O08543
ENSMUSG00000060450,Rnf14,
ENSMUSG00000048915,Efna5,O08543
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,Q9JI90
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000039298,Cdk5rap2,Q8K389
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000060450,Rnf14,
ENSMUSG00000039298,Cdk5rap2,
ENSMUSG00000039298,Cdk5rap2,
ENSMUSG00000039298,Cdk5rap2,
ENSMUSG00000039270,Megf9,
ENSMUSG00000004364,Cul3,Q9JLV5
ENSMUSG00000004364,Cul3,
ENSMUSG00000052102,Gnpda1,
ENSMUSG00000034903,Cobll1,
ENSMUSG00000052102,Gnpda1,
ENSMUSG00000020849,Ywhae,P62259
ENSMUSG00000004364,Cul3,
ENSMUSG00000020849,Ywhae,
ENSMUSG00000023965,Fbxl17,Q9QZN1
ENSMUSG00000004364,Cul3,
ENSMUSG00000039270,Megf9,Q8BH27
ENSMUSG00000004364,Cul3,
ENSMUSG00000020849,Ywhae,
ENSMUSG00000034903,Cobll1,
ENSMUSG00000052102,Gnpda1,O88958
ENSMUSG00000052102,Gnpda1,
ENSMUSG00000034903,Cobll1,Q3UMF0
ENSMUSG00000035757,Selenoo,
ENSMUSG00000052102,Gnpda1,
ENSMUSG00000023965,Fbxl17,
ENSMUSG00000034903,Cobll1,Q3UMF0
ENSMUSG00000034903,Cobll1,
ENSMUSG00000020848,Doc2b,P70169
ENSMUSG00000034903,Cobll1,
ENSMUSG00000035757,Selenoo,Q9DBC0
ENSMUSG00000034903,Cobll1,
ENSMUSG00000031105,Slc25a14,Q9Z2B2
ENSMUSG00000031105,Slc25a14,
ENSMUSG00000020115,Tbk1,Q9WUN2
ENSMUSG00000034903,Cobll1,
ENSMUSG00000053799,Exoc6,
ENSMUSG00000000127,Fer,
ENSMUSG00000031930,Wwp2,Q9DBH0
ENSMUSG00000053799,Exoc6,
ENSMUSG00000031930,Wwp2,
ENSMUSG00000053799,Exoc6,
ENSMUSG00000020115,Tbk1,
ENSMUSG00000031105,Slc25a14,
ENSMUSG00000031105,Slc25a14,Q9Z2B2
ENSMUSG00000031930,Wwp2,
ENSMUSG00000020115,Tbk1,
ENSMUSG00000033860,Fgg,Q8VCM7
ENSMUSG00000031105,Slc25a14,Q9Z2B2
ENSMUSG00000033860,Fgg,
ENSMUSG00000031930,Wwp2,
ENSMUSG00000019312,Grb7,Q03160
ENSMUSG00000019312,Grb7,
ENSMUSG00000024425,Ndfip1,
ENSMUSG00000024425,Ndfip1,Q8R0W6
ENSMUSG00000026478,Lamc1,
ENSMUSG00000024425,Ndfip1,Q8R0W6
ENSMUSG00000026478,Lamc1,
ENSMUSG00000026478,Lamc1,
ENSMUSG00000024425,Ndfip1,
ENSMUSG00000024425,Ndfip1,
ENSMUSG00000021007,Spata7,Q80VP2
ENSMUSG00000031266,Gla,P51569
ENSMUSG00000031266,Gla,
ENSMUSG00000021007,Spata7,
ENSMUSG00000039067,Psmd7,P26516
ENSMUSG00000021007,Spata7,
ENSMUSG00000031266,Gla,
ENSMUSG00000031107,Rbmx2,Q8R0F5
ENSMUSG00000000127,Fer,
ENSMUSG00000022195,6030458C11Rik,Q8BGC1
ENSMUSG00000022195,6030458C11Rik,Q8BGC1
ENSMUSG00000022195,6030458C11Rik,
ENSMUSG00000030516,Tjp1,P39447
ENSMUSG00000030516,Tjp1,
ENSMUSG00000030516,Tjp1,
ENSMUSG00000034667,Xpot,
ENSMUSG00000034667,Xpot,
ENSMUSG00000030516,Tjp1,
ENSMUSG00000031446,Cul4a,Q3TCH7
ENSMUSG00000034667,Xpot,
ENSMUSG00000031446,Cul4a,
ENSMUSG00000034667,Xpot,Q9CRT8
ENSMUSG00000024431,Nr3c1,P06537
ENSMUSG00000024431,Nr3c1,P06537
ENSMUSG00000000127,Fer,P70451
ENSMUSG00000024431,Nr3c1,P06537
ENSMUSG00000031446,Cul4a,
ENSMUSG00000024431,Nr3c1,
ENSMUSG00000024431,Nr3c1,
ENSMUSG00000000127,Fer,P70451
ENSMUSG00000024431,Nr3c1,
ENSMUSG00000024431,Nr3c1,
ENSMUSG00000024431,Nr3c1,
ENSMUSG00000024431,Nr3c1,P06537
ENSMUSG00000000127,Fer,P70451
ENSMUSG00000024487,Yipf5,Q9EQQ2
ENSMUSG00000038872,Zfhx3,
ENSMUSG00000029217,Tec,
ENSMUSG00000038872,Zfhx3,
ENSMUSG00000045427,Hnrnph2,P70333
ENSMUSG00000045427,Hnrnph2,P70333
ENSMUSG00000038872,Zfhx3,
ENSMUSG00000039047,Pigk,Q9CXY9
ENSMUSG00000029217,Tec,
ENSMUSG00000045427,Hnrnph2,P70333
ENSMUSG00000045427,Hnrnph2,P70333
ENSMUSG00000045427,Hnrnph2,P70333
ENSMUSG00000039047,Pigk,
ENSMUSG00000039047,Pigk,
ENSMUSG00000051786,Tubgcp6,G5E8P0
ENSMUSG00000039047,Pigk,
ENSMUSG00000051786,Tubgcp6,
ENSMUSG00000039047,Pigk,
ENSMUSG00000049804,Armcx4,
ENSMUSG00000039047,Pigk,
ENSMUSG00000029217,Tec,
ENSMUSG00000051786,Tubgcp6,
ENSMUSG00000031447,Lamp1,P11438
ENSMUSG00000029217,Tec,
ENSMUSG00000051786,Tubgcp6,
ENSMUSG00000051786,Tubgcp6,
ENSMUSG00000029217,Tec,
ENSMUSG00000051786,Tubgcp6,
ENSMUSG00000033831,Fgb,Q8K0E8
ENSMUSG00000029217,Tec,
ENSMUSG00000020464,Pnpt1,Q8K1R3
ENSMUSG00000024083,Pja2,Q80U04
ENSMUSG00000029217,Tec,
ENSMUSG00000024083,Pja2,Q80U04
ENSMUSG00000029217,Tec,
ENSMUSG00000038510,Rpf2,
ENSMUSG00000024083,Pja2,Q80U04
ENSMUSG00000024083,Pja2,Q80U04
ENSMUSG00000021709,Erbin,Q80TH2
ENSMUSG00000038510,Rpf2,Q9JJ80
ENSMUSG00000038510,Rpf2,
ENSMUSG00000038510,Rpf2,
ENSMUSG00000038510,Rpf2,
ENSMUSG00000045482,Trrap,
ENSMUSG00000041540,Sox5,
ENSMUSG00000041540,Sox5,
ENSMUSG00000041540,Sox5,P35710
ENSMUSG00000020847,Rph3al,Q768S4
ENSMUSG00000020847,Rph3al,Q768S4
ENSMUSG00000020847,Rph3al,Q768S4
ENSMUSG00000020847,Rph3al,
ENSMUSG00000041540,Sox5,
ENSMUSG00000024085,Man2a1,P27046
ENSMUSG00000020847,Rph3al,Q768S4
ENSMUSG00000024085,Man2a1,
ENSMUSG00000057719,Sh3rf2,Q8BZT2
ENSMUSG00000028906,Epb41,
ENSMUSG00000021009,Ptpn21,
ENSMUSG00000030629,Zfand6,Q9DCH6
ENSMUSG00000057719,Sh3rf2,Q8BZT2
ENSMUSG00000021709,Erbin,Q80TH2
ENSMUSG00000030629,Zfand6,Q9DCH6
ENSMUSG00000021009,Ptpn21,
ENSMUSG00000030629,Zfand6,Q9DCH6
ENSMUSG00000041540,Sox5,
ENSMUSG00000021009,Ptpn21,
ENSMUSG00000021709,Erbin,
ENSMUSG00000041540,Sox5,
ENSMUSG00000021009,Ptpn21,
ENSMUSG00000030629,Zfand6,
ENSMUSG00000021009,Ptpn21,
ENSMUSG00000030629,Zfand6,
ENSMUSG00000030629,Zfand6,
ENSMUSG00000021709,Erbin,
ENSMUSG00000021709,Erbin,Q80TH2
ENSMUSG00000053684,Kics2,Q6P1I3
ENSMUSG00000041540,Sox5,
ENSMUSG00000053684,Kics2,
ENSMUSG00000030629,Zfand6,
ENSMUSG00000021709,Erbin,Q80TH2
ENSMUSG00000027469,Tpx2,A2APB8
ENSMUSG00000027469,Tpx2,A2APB8
ENSMUSG00000019837,Gtf3c6,Q9D8P7
ENSMUSG00000020846,Rflnb,Q5SVD0
ENSMUSG00000019837,Gtf3c6,
ENSMUSG00000027469,Tpx2,A2APB8
ENSMUSG00000022191,Drosha,Q5HZJ0
ENSMUSG00000027469,Tpx2,A2APB8
ENSMUSG00000019837,Gtf3c6,
ENSMUSG00000019837,Gtf3c6,
ENSMUSG00000019837,Gtf3c6,
ENSMUSG00000022191,Drosha,Q5HZJ0
ENSMUSG00000074676,Foxs1,Q61574
ENSMUSG00000062248,Cks2,P56390
ENSMUSG00000075232,Amd1,P0DMN7
ENSMUSG00000075232,Amd1,
ENSMUSG00000075232,Amd1,
ENSMUSG00000037993,Dhx38,
ENSMUSG00000075232,Amd1,P0DMN7
ENSMUSG00000037325,Bbs7,Q8K2G4
ENSMUSG00000042699,Dhx9,
ENSMUSG00000031723,Txnl4b,Q8BUH1
ENSMUSG00000031723,Txnl4b,Q8BUH1
ENSMUSG00000042699,Dhx9,
ENSMUSG00000004317,Clcn5,Q9WVD4
ENSMUSG00000042699,Dhx9,
ENSMUSG00000024493,Lars1,Q8BMJ2
ENSMUSG00000075701,Selenos,Q9BCZ4
ENSMUSG00000004317,Clcn5,
ENSMUSG00000042699,Dhx9,
ENSMUSG00000024493,Lars1,
ENSMUSG00000004317,Clcn5,Q9WVD4
ENSMUSG00000037325,Bbs7,Q8K2G4
ENSMUSG00000037325,Bbs7,
ENSMUSG00000024493,Lars1,
ENSMUSG00000075701,Selenos,
ENSMUSG00000042699,Dhx9,
ENSMUSG00000046269,Usp27x,Q8CEG8
ENSMUSG00000037325,Bbs7,
ENSMUSG00000024493,Lars1,
ENSMUSG00000075701,Selenos,
ENSMUSG00000046269,Usp27x,Q8CEG8
ENSMUSG00000075701,Selenos,
ENSMUSG00000024493,Lars1,
ENSMUSG00000046269,Usp27x,Q8CEG8
ENSMUSG00000032640,Chsy1,Q6ZQ11
ENSMUSG00000028906,Epb41,
ENSMUSG00000028906,Epb41,
ENSMUSG00000021710,Nln,Q91YP2
ENSMUSG00000021710,Nln,
ENSMUSG00000021710,Nln,
ENSMUSG00000024091,Vapa,Q9WV55
ENSMUSG00000033577,Myo6,Q64331
ENSMUSG00000024091,Vapa,
ENSMUSG00000033577,Myo6,
ENSMUSG00000033577,Myo6,
ENSMUSG00000033460,Armcx1,Q9CX83
ENSMUSG00000033577,Myo6,
ENSMUSG00000033577,Myo6,
ENSMUSG00000030088,Aldh1l1,Q8R0Y6
ENSMUSG00000033577,Myo6,
ENSMUSG00000056515,Rab31,Q921E2
ENSMUSG00000030088,Aldh1l1,Q8R0Y6
ENSMUSG00000056515,Rab31,
ENSMUSG00000030088,Aldh1l1,
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000034620,Rxylt1,Q8VDX6
ENSMUSG00000030088,Aldh1l1,
ENSMUSG00000033460,Armcx1,Q9CX83
ENSMUSG00000033460,Armcx1,Q9CX83
ENSMUSG00000034620,Rxylt1,
ENSMUSG00000033460,Armcx1,Q9CX83
ENSMUSG00000039117,Taf4,
ENSMUSG00000039117,Taf4,
ENSMUSG00000033460,Armcx1,Q9CX83
ENSMUSG00000033460,Armcx1,Q9CX83
ENSMUSG00000021067,Sav1,Q8VEB2
ENSMUSG00000035139,Secisbp2,Q3U1C4
ENSMUSG00000035139,Secisbp2,
ENSMUSG00000062906,Hdac10,Q6P3E7
ENSMUSG00000062906,Hdac10,
ENSMUSG00000033054,Npat,Q8BMA5
ENSMUSG00000039735,Fnbp1l,
ENSMUSG00000050394,Armcx6,Q8K3A6
ENSMUSG00000050394,Armcx6,Q8K3A6
ENSMUSG00000031722,Hp,Q61646
ENSMUSG00000025986,Slc39a10,Q6P5F6
ENSMUSG00000039108,Lsm14b,Q8CGC4
ENSMUSG00000038372,Gmds,Q8K0C9
ENSMUSG00000025986,Slc39a10,
ENSMUSG00000020463,Ppp4r3b,Q922R5
ENSMUSG00000039108,Lsm14b,
ENSMUSG00000025986,Slc39a10,
ENSMUSG00000038372,Gmds,
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000020463,Ppp4r3b,Q922R5
ENSMUSG00000020463,Ppp4r3b,
ENSMUSG00000020463,Ppp4r3b,
ENSMUSG00000020463,Ppp4r3b,
ENSMUSG00000027566,Psma7,
ENSMUSG00000024491,Rbm27,Q5SFM8
ENSMUSG00000038150,Ormdl3,Q9CPZ6
ENSMUSG00000027566,Psma7,Q9Z2U0
ENSMUSG00000024491,Rbm27,Q5SFM8
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000038481,Cdk19,Q8BWD8
ENSMUSG00000039735,Fnbp1l,
ENSMUSG00000039735,Fnbp1l,
ENSMUSG00000039735,Fnbp1l,
ENSMUSG00000038481,Cdk19,
ENSMUSG00000024491,Rbm27,Q5SFM8
ENSMUSG00000038481,Cdk19,
ENSMUSG00000038481,Cdk19,
ENSMUSG00000015133,Lrrk1,Q3UHC2
ENSMUSG00000042743,Sgtb,Q8VD33
ENSMUSG00000042743,Sgtb,
ENSMUSG00000042743,Sgtb,
ENSMUSG00000015133,Lrrk1,
ENSMUSG00000039086,Ss18l1,Q8BW22
ENSMUSG00000049047,Armcx3,Q8BHS6
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000020462,Cfap36,Q8C6E0
ENSMUSG00000056763,Cspp1,
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000049047,Armcx3,Q8BHS6
ENSMUSG00000020462,Cfap36,
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000049047,Armcx3,Q8BHS6
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000039069,Mtg2,
ENSMUSG00000045098,Kmt5b,
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000045098,Kmt5b,
ENSMUSG00000045098,Kmt5b,
ENSMUSG00000045098,Kmt5b,
ENSMUSG00000039069,Mtg2,
ENSMUSG00000045098,Kmt5b,
ENSMUSG00000039069,Mtg2,
ENSMUSG00000045098,Kmt5b,
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000045098,Kmt5b,Q3U8K7
ENSMUSG00000048612,Myof,
ENSMUSG00000021400,Wrnip1,Q91XU0
ENSMUSG00000032113,Chek1,O35280
ENSMUSG00000021400,Wrnip1,
ENSMUSG00000021451,Sema4d,
ENSMUSG00000032113,Chek1,O35280
ENSMUSG00000038291,Snx25,
ENSMUSG00000038291,Snx25,Q3ZT31
ENSMUSG00000032113,Chek1,
ENSMUSG00000038291,Snx25,
ENSMUSG00000032113,Chek1,
ENSMUSG00000038291,Snx25,
ENSMUSG00000038291,Snx25,
ENSMUSG00000038291,Snx25,Q3ZT31
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000005125,Ndrg1,Q62433
ENSMUSG00000015134,Aldh1a3,Q9JHW9
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000015134,Aldh1a3,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000015134,Aldh1a3,
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000015134,Aldh1a3,
ENSMUSG00000034613,Ppm1h,Q3UYC0
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000031309,Rps6ka3,P18654
ENSMUSG00000005125,Ndrg1,
ENSMUSG00000032047,Acat1,Q8QZT1
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000031309,Rps6ka3,
ENSMUSG00000027998,Plrg1,Q922V4
ENSMUSG00000061950,Ppp4r1,
ENSMUSG00000031309,Rps6ka3,
ENSMUSG00000027998,Plrg1,
ENSMUSG00000031309,Rps6ka3,
ENSMUSG00000027998,Plrg1,
ENSMUSG00000034613,Ppm1h,Q3UYC0
ENSMUSG00000031309,Rps6ka3,
ENSMUSG00000030509,Asb7,
ENSMUSG00000031309,Rps6ka3,
ENSMUSG00000031309,Rps6ka3,
ENSMUSG00000017221,Psmd3,P14685
ENSMUSG00000030509,Asb7,Q91ZU0
ENSMUSG00000034613,Ppm1h,
ENSMUSG00000022610,Mapk12,O08911
ENSMUSG00000017221,Psmd3,
ENSMUSG00000033436,Armcx2,Q6A058
ENSMUSG00000021451,Sema4d,O09126
ENSMUSG00000005899,Smpd4,Q6ZPR5
ENSMUSG00000021451,Sema4d,O09126
ENSMUSG00000031730,Dhodh,
ENSMUSG00000021451,Sema4d,O09126
ENSMUSG00000038067,Csf3,P09920
ENSMUSG00000005899,Smpd4,
ENSMUSG00000031730,Dhodh,O35435
ENSMUSG00000031730,Dhodh,
ENSMUSG00000031730,Dhodh,
ENSMUSG00000033436,Armcx2,Q6A058
ENSMUSG00000033436,Armcx2,Q6A058
ENSMUSG00000063428,Ddo,Q922Z0
ENSMUSG00000031730,Dhodh,
ENSMUSG00000063428,Ddo,
ENSMUSG00000031631,Cfap97,
ENSMUSG00000063428,Ddo,
ENSMUSG00000033436,Armcx2,Q6A058
ENSMUSG00000063428,Ddo,
ENSMUSG00000063428,Ddo,
ENSMUSG00000063428,Ddo,Q922Z0
ENSMUSG00000034312,Iqsec1,Q8R0S2
ENSMUSG00000005899,Smpd4,Q6ZPR5
ENSMUSG00000034312,Iqsec1,
ENSMUSG00000024096,Ralbp1,Q62172
ENSMUSG00000034312,Iqsec1,
ENSMUSG00000034312,Iqsec1,
ENSMUSG00000005899,Smpd4,
ENSMUSG00000024096,Ralbp1,Q62172
ENSMUSG00000024096,Ralbp1,
ENSMUSG00000024096,Ralbp1,
ENSMUSG00000021453,Gadd45g,
ENSMUSG00000024096,Ralbp1,
ENSMUSG00000024096,Ralbp1,
ENSMUSG00000045482,Trrap,
ENSMUSG00000034312,Iqsec1,
ENSMUSG00000024096,Ralbp1,
ENSMUSG00000005899,Smpd4,Q6ZPR5
ENSMUSG00000031631,Cfap97,Q6ZPR1
ENSMUSG00000045482,Trrap,
ENSMUSG00000045482,Trrap,
ENSMUSG00000053137,Mapk11,Q9WUI1
ENSMUSG00000031631,Cfap97,
ENSMUSG00000045482,Trrap,
ENSMUSG00000031631,Cfap97,
ENSMUSG00000045482,Trrap,
ENSMUSG00000024098,Twsg1,Q9EP52
ENSMUSG00000031631,Cfap97,Q6ZPR1
ENSMUSG00000024098,Twsg1,Q9EP52
ENSMUSG00000024098,Twsg1,
ENSMUSG00000038446,Cdc40,Q9DC48
ENSMUSG00000005899,Smpd4,
ENSMUSG00000067194,Eif1ax,Q8BMJ3
ENSMUSG00000005899,Smpd4,Q6ZPR5
ENSMUSG00000031633,Slc25a4,P48962
ENSMUSG00000053091,Lins1,
ENSMUSG00000013846,St3gal1,P54751
ENSMUSG00000005899,Smpd4,
ENSMUSG00000013846,St3gal1,P54751
ENSMUSG00000005899,Smpd4,
ENSMUSG00000024498,Tcerg1,Q8CGF7
ENSMUSG00000005899,Smpd4,
ENSMUSG00000013846,St3gal1,P54751
ENSMUSG00000024498,Tcerg1,
ENSMUSG00000005899,Smpd4,
ENSMUSG00000024498,Tcerg1,Q8CGF7
ENSMUSG00000005899,Smpd4,
ENSMUSG00000024498,Tcerg1,Q8CGF7
ENSMUSG00000005899,Smpd4,
ENSMUSG00000005899,Smpd4,
ENSMUSG00000034647,Ankrd12,
ENSMUSG00000024498,Tcerg1,
ENSMUSG00000005899,Smpd4,
ENSMUSG00000034647,Ankrd12,
ENSMUSG00000005899,Smpd4,
ENSMUSG00000024498,Tcerg1,
ENSMUSG00000034647,Ankrd12,
ENSMUSG00000021012,Zc3h14,Q8BJ05
ENSMUSG00000036087,Slain2,Q8CI08
ENSMUSG00000034647,Ankrd12,
ENSMUSG00000034647,Ankrd12,
ENSMUSG00000024498,Tcerg1,
ENSMUSG00000036087,Slain2,Q8CI08
ENSMUSG00000036087,Slain2,
ENSMUSG00000034647,Ankrd12,
ENSMUSG00000045827,Serpinb9,
ENSMUSG00000021012,Zc3h14,Q8BJ05
ENSMUSG00000045827,Serpinb9,
ENSMUSG00000032740,Ccdc88a,Q5SNZ0
ENSMUSG00000056763,Cspp1,B2RX88
ENSMUSG00000032740,Ccdc88a,
ENSMUSG00000021012,Zc3h14,Q8BJ05
ENSMUSG00000021012,Zc3h14,
ENSMUSG00000032740,Ccdc88a,
ENSMUSG00000021012,Zc3h14,
ENSMUSG00000032740,Ccdc88a,
ENSMUSG00000032740,Ccdc88a,
ENSMUSG00000038506,Dcun1d2,Q8BZJ7
ENSMUSG00000032740,Ccdc88a,
ENSMUSG00000021012,Zc3h14,
ENSMUSG00000038506,Dcun1d2,
ENSMUSG00000032673,Prorsd1,Q9D820
ENSMUSG00000021012,Zc3h14,Q8BJ05
ENSMUSG00000056763,Cspp1,B2RX88
ENSMUSG00000021012,Zc3h14,
ENSMUSG00000056763,Cspp1,B2RX88
ENSMUSG00000046079,Lrrc8d,Q8BGR2
ENSMUSG00000056763,Cspp1,B2RX88
ENSMUSG00000028906,Epb41,
ENSMUSG00000038417,Fig4,Q91WF7
ENSMUSG00000032673,Prorsd1,
ENSMUSG00000028906,Epb41,P48193
ENSMUSG00000038506,Dcun1d2,Q8BZJ7
ENSMUSG00000046079,Lrrc8d,Q8BGR2
ENSMUSG00000056763,Cspp1,B2RX88
ENSMUSG00000046079,Lrrc8d,
ENSMUSG00000056763,Cspp1,
ENSMUSG00000024099,Ndufv2,Q9D6J6
ENSMUSG00000038506,Dcun1d2,
ENSMUSG00000046079,Lrrc8d,
ENSMUSG00000056763,Cspp1,B2RX88
ENSMUSG00000056763,Cspp1,
ENSMUSG00000038506,Dcun1d2,
ENSMUSG00000046079,Lrrc8d,
ENSMUSG00000053091,Lins1,Q3U1D0
ENSMUSG00000038506,Dcun1d2,
ENSMUSG00000024099,Ndufv2,Q9D6J6
ENSMUSG00000053091,Lins1,
ENSMUSG00000024099,Ndufv2,
ENSMUSG00000028906,Epb41,
ENSMUSG00000056763,Cspp1,
ENSMUSG00000024099,Ndufv2,
ENSMUSG00000056763,Cspp1,
ENSMUSG00000028906,Epb41,
ENSMUSG00000053091,Lins1,Q3U1D0
ENSMUSG00000028906,Epb41,
ENSMUSG00000053091,Lins1,
ENSMUSG00000053091,Lins1,
ENSMUSG00000053091,Lins1,
ENSMUSG00000053091,Lins1,
ENSMUSG00000042063,Zfp386,
ENSMUSG00000053091,Lins1,
ENSMUSG00000053091,Lins1,
ENSMUSG00000028906,Epb41,
ENSMUSG00000042063,Zfp386,
ENSMUSG00000024101,Washc1,Q8VDD8
ENSMUSG00000028906,Epb41,P48193
ENSMUSG00000028906,Epb41,
ENSMUSG00000038497,Tmco3,Q8BH01
ENSMUSG00000028906,Epb41,
ENSMUSG00000024101,Washc1,Q8VDD8
ENSMUSG00000024101,Washc1,
ENSMUSG00000038497,Tmco3,
ENSMUSG00000044150,Bclaf3,A2AG58
ENSMUSG00000028906,Epb41,P48193
ENSMUSG00000032116,Stt3a,P46978
ENSMUSG00000028906,Epb41,P48193
ENSMUSG00000044150,Bclaf3,A2AG58
ENSMUSG00000032116,Stt3a,
ENSMUSG00000028906,Epb41,P48193
ENSMUSG00000029290,Zfp326,
ENSMUSG00000044150,Bclaf3,
ENSMUSG00000044150,Bclaf3,
ENSMUSG00000032116,Stt3a,
ENSMUSG00000039234,Sec24d,
ENSMUSG00000032116,Stt3a,
ENSMUSG00000032116,Stt3a,
ENSMUSG00000035842,Ddx11,
ENSMUSG00000039234,Sec24d,
ENSMUSG00000029290,Zfp326,
ENSMUSG00000022335,Zfat,Q7TS63
ENSMUSG00000022335,Zfat,
ENSMUSG00000029290,Zfp326,
ENSMUSG00000022335,Zfat,Q7TS63
ENSMUSG00000040025,Ythdf2,Q91YT7
ENSMUSG00000058145,Adamts17,
ENSMUSG00000040025,Ythdf2,
ENSMUSG00000040025,Ythdf2,
ENSMUSG00000058145,Adamts17,
ENSMUSG00000058145,Adamts17,
ENSMUSG00000058145,Adamts17,
ENSMUSG00000048612,Myof,Q69ZN7
ENSMUSG00000035842,Ddx11,
ENSMUSG00000048612,Myof,
ENSMUSG00000048612,Myof,
ENSMUSG00000015112,Slc25a13,Q9QXX4
ENSMUSG00000048612,Myof,
ENSMUSG00000038975,Rabggtb,
ENSMUSG00000015112,Slc25a13,Q9QXX4
ENSMUSG00000021711,Trappc13,Q3TIR1
ENSMUSG00000021711,Trappc13,Q3TIR1
ENSMUSG00000048612,Myof,
ENSMUSG00000021711,Trappc13,Q3TIR1
ENSMUSG00000028901,Gmeb1,Q9JL60
ENSMUSG00000028901,Gmeb1,Q9JL60
ENSMUSG00000028901,Gmeb1,Q9JL60
ENSMUSG00000021711,Trappc13,
ENSMUSG00000028901,Gmeb1,Q9JL60
ENSMUSG00000035842,Ddx11,Q6AXC6
ENSMUSG00000035842,Ddx11,
ENSMUSG00000028899,Taf12,Q8VE65
ENSMUSG00000028899,Taf12,
ENSMUSG00000018796,Acsl1,P41216
ENSMUSG00000051166,Eml5,
ENSMUSG00000018796,Acsl1,
ENSMUSG00000030562,Nox4,
ENSMUSG00000026475,Rgs16,P97428
ENSMUSG00000018796,Acsl1,
ENSMUSG00000022043,Trim35,
